locus,GC_content,protein_length,similarity_to_effectors_vs_non_effectors,A_full_protein,A_N-terminus,C_full_protein,C_N-terminus,D_full_protein,D_N-terminus,E_full_protein,E_N-terminus,F_full_protein,F_N-terminus,G_full_protein,G_N-terminus,H_full_protein,H_N-terminus,I_full_protein,I_N-terminus,K_full_protein,K_N-terminus,L_full_protein,L_N-terminus,M_full_protein,M_N-terminus,N_full_protein,N_N-terminus,P_full_protein,P_N-terminus,Q_full_protein,Q_N-terminus,R_full_protein,R_N-terminus,S_full_protein,S_N-terminus,T_full_protein,T_N-terminus,V_full_protein,V_N-terminus,W_full_protein,W_N-terminus,Y_full_protein,Y_N-terminus,hydrophobicity_N-terminus_BLAS910101,amphiphilicity_N-terminus_MITS020101,hydrophilicity_N-terminus_KUHL950101,hydrophobicity_N-terminus_CIDH920105,homology_to_effectors_(bit_score),hits_to_effectors,homology_to_mammal_pathogens_effectors_(bit_score),hits_to_mammal_pathogens_effectors,homology_to_phytopathogens_effectors_(bit_score),hits_to_phytopathogens_effectors,SecYEG_existence_(SignalP),SecYEG_score_(SignalP),distance_from_closest_effector,effectors_in_closest_5_ORFs,effectors_in_closest_10_ORFs,effectors_in_closest_15_ORFs,effectors_in_closest_20_ORFs,effectors_in_closest_25_ORFs,effectors_in_closest_30_ORFs,is_effector
ACCM_0038,0.6148148148148148,1484,0.0033981166571420834,0.11320754716981132,0.08,0.0006738544474393531,0.0,0.06805929919137467,0.08,0.03436657681940701,0.08,0.020889487870619942,0.04,0.11657681940700808,0.0,0.013477088948787064,0.04,0.03638814016172507,0.04,0.029649595687331536,0.0,0.06401617250673855,0.04,0.024932614555256062,0.04,0.052560646900269535,0.12,0.02762803234501348,0.0,0.06334231805929919,0.12,0.061994609164420476,0.08,0.061320754716981125,0.08,0.07008086253369272,0.0,0.07951482479784366,0.08,0.011455525606469005,0.04,0.04986522911051213,0.04,0.43,0.9852,1.0143999999999995,-0.08279999999999994,0.0,0,0.0,0,0.0,0,0,0.11199999999999999,177,0,0,0,0,0,0,no
ACCM_0039,0.5147679324894515,157,0.007824677112197656,0.08280254777070062,0.08,0.01910828025477707,0.0,0.07006369426751592,0.16,0.050955414012738856,0.0,0.01910828025477707,0.0,0.07643312101910828,0.16,0.03184713375796178,0.0,0.06369426751592358,0.04,0.07006369426751592,0.08,0.11464968152866242,0.12,0.03184713375796178,0.08,0.044585987261146494,0.04,0.025477707006369428,0.04,0.025477707006369428,0.04,0.09554140127388536,0.0,0.03184713375796178,0.0,0.050955414012738856,0.04,0.03821656050955414,0.08,0.012738853503184714,0.0,0.044585987261146494,0.04,0.5336000000000001,0.5459999999999999,0.8599999999999999,-0.0108,0.0,0,0.0,0,0.0,0,0,0.096,178,0,0,0,0,0,0,?
ACCM_0040,0.5661641541038526,397,-0.0032823683676941745,0.11335012594458438,0.28,0.0,0.0,0.060453400503778336,0.08,0.04785894206549118,0.04,0.05037783375314862,0.04,0.09571788413098237,0.12,0.0025188916876574307,0.0,0.027707808564231738,0.0,0.022670025188916875,0.04,0.0654911838790932,0.04,0.0327455919395466,0.08,0.04785894206549118,0.08,0.030226700251889168,0.0,0.05541561712846348,0.0,0.0654911838790932,0.04,0.08060453400503778,0.0,0.07556675062972293,0.04,0.06801007556675064,0.12,0.015113350125944584,0.0,0.04282115869017632,0.0,0.5205199999999999,0.29560000000000003,0.8664000000000002,-0.029600000000000043,0.0,0,0.0,0,0.0,0,0,0.146,179,0,0,0,0,0,0,?
ACCM_0041,0.6677852348993288,297,-0.0007412272923464219,0.12457912457912458,0.08,0.01346801346801347,0.04,0.040404040404040414,0.04,0.06397306397306397,0.0,0.037037037037037035,0.08,0.06397306397306397,0.08,0.02356902356902357,0.04,0.03367003367003367,0.0,0.020202020202020204,0.0,0.05387205387205387,0.04,0.04713804713804714,0.08,0.02356902356902357,0.08,0.037037037037037035,0.04,0.0505050505050505,0.04,0.13131313131313133,0.12,0.06397306397306397,0.04,0.040404040404040414,0.04,0.08417508417508418,0.12,0.016835016835016838,0.0,0.030303030303030307,0.04,0.52496,0.6043999999999999,0.8891999999999999,0.1216,0.0,0,0.0,0,0.0,0,0,0.17600000000000002,180,0,0,0,0,0,0,no
ACCM_0042,0.6604938271604939,107,-0.018738311972734137,0.14953271028037382,0.08,0.0,0.0,0.018691588785046728,0.0,0.08411214953271028,0.12,0.037383177570093455,0.04,0.07476635514018691,0.08,0.0,0.0,0.018691588785046728,0.0,0.037383177570093455,0.04,0.06542056074766353,0.04,0.02803738317757009,0.08,0.018691588785046728,0.0,0.06542056074766353,0.12,0.06542056074766353,0.04,0.10280373831775699,0.16,0.08411214953271028,0.04,0.07476635514018691,0.04,0.04672897196261682,0.08,0.018691588785046728,0.0,0.009345794392523364,0.04,0.47152,0.9436,0.9748,-0.09279999999999998,0.0,0,0.0,0,0.0,0,0,0.146,181,0,0,0,0,0,0,no
ACCM_0043,0.5961070559610706,136,0.010189949833212251,0.16911764705882354,0.2,0.0,0.0,0.08823529411764706,0.12,0.08088235294117647,0.04,0.05882352941176471,0.16,0.05882352941176471,0.08,0.014705882352941175,0.04,0.036764705882352935,0.0,0.036764705882352935,0.08,0.0661764705882353,0.04,0.029411764705882356,0.04,0.02205882352941177,0.0,0.05147058823529412,0.04,0.02205882352941177,0.0,0.0661764705882353,0.04,0.036764705882352935,0.0,0.007352941176470587,0.0,0.09558823529411764,0.08,0.014705882352941175,0.0,0.04411764705882353,0.04,0.55448,0.7027999999999999,0.8536,0.1632,0.0,0,0.0,0,0.0,0,0,0.1,182,0,0,0,0,0,0,?
ACCM_0044,0.5677966101694916,117,-0.005335804569354258,0.06837606837606837,0.2,0.008547008547008548,0.04,0.06837606837606837,0.12,0.008547008547008548,0.0,0.02564102564102564,0.0,0.09401709401709403,0.04,0.02564102564102564,0.0,0.05128205128205128,0.0,0.042735042735042736,0.04,0.06837606837606837,0.16,0.008547008547008548,0.0,0.05128205128205128,0.04,0.05128205128205128,0.04,0.034188034188034185,0.0,0.017094017094017096,0.0,0.11965811965811965,0.08,0.11965811965811965,0.2,0.059829059829059825,0.0,0.008547008547008548,0.0,0.06837606837606837,0.04,0.5278,0.3492,0.9064,-0.1776,0.0,0,0.0,0,0.0,0,0,0.111,183,0,0,0,0,0,0,?
ACCM_0047,0.6648936170212766,187,-0.0014594632992514511,0.0962566844919786,0.12,0.016042780748663103,0.04,0.06417112299465241,0.12,0.06417112299465241,0.08,0.06951871657754011,0.08,0.06951871657754011,0.0,0.0374331550802139,0.0,0.032085561497326213,0.04,0.0427807486631016,0.12,0.0748663101604278,0.04,0.032085561497326213,0.08,0.0106951871657754,0.0,0.0374331550802139,0.0,0.053475935828877004,0.12,0.0748663101604278,0.0,0.06417112299465241,0.0,0.06417112299465241,0.08,0.05882352941176471,0.0,0.0213903743315508,0.04,0.016042780748663103,0.04,0.4928,1.1716,0.9519999999999998,-0.006799999999999988,0.0,0,0.0,0,0.0,0,0,0.098,184,0,0,0,0,0,0,?
ACCM_0048,0.6773049645390071,375,-0.0032969269721620786,0.14666666666666667,0.24,0.0026666666666666666,0.0,0.06666666666666668,0.04,0.07466666666666667,0.04,0.018666666666666668,0.0,0.08800000000000001,0.0,0.013333333333333334,0.04,0.04,0.0,0.08,0.08,0.07466666666666667,0.0,0.016,0.04,0.013333333333333334,0.0,0.050666666666666665,0.08,0.029333333333333333,0.0,0.07466666666666667,0.16,0.058666666666666666,0.16,0.058666666666666666,0.12,0.058666666666666666,0.0,0.010666666666666666,0.0,0.024,0.0,0.37776,0.7944,1.0472,-0.3868,0.0,0,0.0,0,0.0,0,0,0.17,185,0,0,0,0,0,0,?
ACCM_0049,0.7202127659574468,939,-0.006295368240698915,0.1235356762513312,0.2,0.002129925452609159,0.0,0.056443024494142714,0.04,0.05218317358892439,0.04,0.03194888178913738,0.0,0.0979765708200213,0.04,0.02236421725239616,0.0,0.026624068157614485,0.0,0.0362087326943557,0.08,0.08413205537806177,0.0,0.017039403620873268,0.04,0.013844515441959531,0.0,0.08945686900958466,0.16,0.0308839190628328,0.08,0.09904153354632587,0.16,0.05963791267305645,0.08,0.04898828541001065,0.08,0.0670926517571885,0.0,0.02236421725239616,0.0,0.01810436634717785,0.0,0.3967999999999999,0.8364,1.032,-0.4168000000000001,0.0,0,0.0,0,0.0,0,0,0.10099999999999999,186,0,0,0,0,0,0,?
ACCM_0050,0.6957746478873239,354,0.015563091868541552,0.13559322033898305,0.16,0.02259887005649717,0.0,0.06497175141242938,0.04,0.0480225988700565,0.04,0.01694915254237288,0.0,0.07909604519774012,0.0,0.031073446327683617,0.04,0.031073446327683617,0.04,0.025423728813559324,0.0,0.09887005649717516,0.08,0.02824858757062147,0.04,0.02259887005649717,0.0,0.07062146892655367,0.16,0.04519774011299435,0.04,0.06497175141242938,0.12,0.03954802259887006,0.04,0.05649717514124294,0.12,0.0847457627118644,0.08,0.011299435028248588,0.0,0.02259887005649717,0.0,0.5088399999999998,0.4528,0.9207999999999998,-0.019600000000000027,0.0,0,0.0,0,0.0,0,0,0.12300000000000001,187,0,0,0,0,0,0,no
ACCM_0052,0.6837606837606838,155,0.02169111024044862,0.0967741935483871,0.08,0.0,0.0,0.06451612903225806,0.04,0.06451612903225806,0.0,0.03225806451612903,0.04,0.10967741935483873,0.12,0.03225806451612903,0.0,0.07096774193548387,0.12,0.03225806451612903,0.08,0.1032258064516129,0.08,0.025806451612903226,0.04,0.03225806451612903,0.08,0.07096774193548387,0.04,0.045161290322580636,0.12,0.06451612903225806,0.08,0.012903225806451613,0.0,0.045161290322580636,0.04,0.07741935483870968,0.04,0.01935483870967742,0.0,0.0,0.0,0.51972,0.6396000000000001,0.8876000000000001,0.01719999999999995,0.0,0,0.0,0,0.0,0,0,0.136,188,0,0,0,0,0,0,no
ACCM_0053,0.3418439716312057,234,0.01479984392270156,0.0811965811965812,0.08,0.004273504273504274,0.0,0.034188034188034185,0.04,0.042735042735042736,0.04,0.11965811965811965,0.2,0.02991452991452992,0.04,0.017094017094017096,0.0,0.08547008547008547,0.16,0.05128205128205128,0.0,0.16666666666666666,0.12,0.017094017094017096,0.04,0.02991452991452992,0.08,0.02564102564102564,0.0,0.017094017094017096,0.0,0.05128205128205128,0.04,0.0811965811965812,0.12,0.021367521367521368,0.0,0.0641025641025641,0.04,0.021367521367521368,0.0,0.038461538461538464,0.0,0.6606799999999999,0.14880000000000002,0.764,0.4692,0.0,0,0.0,0,0.0,0,0,0.10400000000000001,189,0,0,0,0,0,0,?
ACCM_0054,0.6691068814055637,682,0.016915296657665432,0.12609970674486806,0.16,0.010263929618768328,0.04,0.054252199413489736,0.0,0.0689149560117302,0.04,0.04398826979472141,0.04,0.093841642228739,0.08,0.029325513196480937,0.0,0.06744868035190615,0.16,0.04838709677419355,0.04,0.0689149560117302,0.04,0.0249266862170088,0.08,0.03225806451612903,0.04,0.03812316715542522,0.0,0.04838709677419355,0.0,0.06158357771260998,0.16,0.04398826979472141,0.0,0.029325513196480937,0.08,0.08504398826979473,0.04,0.0029325513196480943,0.0,0.0219941348973607,0.0,0.54496,0.5896,0.8776,0.26280000000000003,0.0,0,0.0,0,0.0,0,0,0.221,190,0,0,0,0,0,0,no
ACCM_0055,0.6055555555555555,179,-0.001134496695813808,0.0782122905027933,0.04,0.0111731843575419,0.0,0.0782122905027933,0.08,0.0335195530726257,0.0,0.027932960893854747,0.08,0.06145251396648045,0.08,0.027932960893854747,0.0,0.0670391061452514,0.08,0.0782122905027933,0.16,0.08379888268156424,0.08,0.027932960893854747,0.04,0.0446927374301676,0.04,0.0446927374301676,0.04,0.027932960893854747,0.0,0.0335195530726257,0.0,0.1005586592178771,0.04,0.0335195530726257,0.04,0.06145251396648045,0.04,0.027932960893854747,0.04,0.05027932960893855,0.12,0.6165999999999999,1.4716,0.8420000000000001,0.3148,0.0,0,0.0,0,0.0,0,0,0.124,191,0,0,0,0,0,0,?
ACCM_0056,0.6536203522504892,510,0.01709742781212989,0.09411764705882353,0.08,0.011764705882352941,0.0,0.06666666666666668,0.04,0.06274509803921569,0.16,0.045098039215686274,0.0,0.09215686274509803,0.12,0.017647058823529408,0.0,0.0607843137254902,0.08,0.06274509803921569,0.12,0.06470588235294117,0.08,0.041176470588235294,0.04,0.03725490196078431,0.0,0.04901960784313725,0.0,0.03333333333333333,0.16,0.05882352941176471,0.12,0.035294117647058816,0.0,0.043137254901960784,0.0,0.08823529411764706,0.0,0.005882352941176471,0.0,0.029411764705882356,0.0,0.37192,1.1376,1.0508000000000002,-0.318,0.0,0,0.0,0,0.0,0,0,0.09699999999999999,192,0,0,0,0,0,0,no
ACCM_0057,0.7262952101661779,340,0.006563576865630375,0.1588235294117647,0.24,0.0029411764705882357,0.0,0.047058823529411764,0.0,0.041176470588235294,0.0,0.020588235294117647,0.0,0.1,0.12,0.03823529411764706,0.04,0.052941176470588235,0.08,0.026470588235294117,0.0,0.1,0.08,0.026470588235294117,0.04,0.008823529411764706,0.0,0.047058823529411764,0.16,0.055882352941176466,0.04,0.07647058823529412,0.08,0.05882352941176471,0.0,0.05,0.08,0.06764705882352941,0.04,0.011764705882352941,0.0,0.008823529411764706,0.0,0.5877599999999998,0.30400000000000005,0.8059999999999999,0.0868,0.0,0,0.0,0,0.0,0,0,0.159,193,0,0,0,0,0,0,no
ACCM_0058,0.7264957264957265,155,-0.00023981958748615917,0.13548387096774195,0.24,0.01935483870967742,0.0,0.06451612903225806,0.12,0.06451612903225806,0.12,0.03870967741935484,0.04,0.0967741935483871,0.08,0.025806451612903226,0.0,0.012903225806451613,0.0,0.0064516129032258064,0.0,0.11612903225806452,0.12,0.01935483870967742,0.04,0.012903225806451613,0.0,0.045161290322580636,0.0,0.03225806451612903,0.0,0.12903225806451613,0.08,0.045161290322580636,0.08,0.025806451612903226,0.0,0.05161290322580645,0.04,0.03225806451612903,0.04,0.025806451612903226,0.0,0.47596,0.6256,0.9448000000000002,-0.08759999999999997,0.0,0,0.0,0,0.0,0,0,0.094,194,0,0,0,0,0,0,no
ACCM_0059,0.6740433379437529,722,0.012708622880218248,0.13850415512465375,0.28,0.0041551246537396115,0.0,0.0664819944598338,0.04,0.056786703601108025,0.04,0.03185595567867036,0.04,0.08587257617728533,0.0,0.015235457063711913,0.0,0.06371191135734072,0.0,0.04986149584487535,0.08,0.0664819944598338,0.04,0.02908587257617728,0.04,0.027700831024930747,0.0,0.0443213296398892,0.16,0.0443213296398892,0.08,0.04986149584487535,0.04,0.04986149584487535,0.08,0.05540166204986149,0.04,0.07756232686980609,0.0,0.013850415512465374,0.04,0.02908587257617728,0.0,0.5208799999999999,0.8195999999999999,0.9048,-0.134,0.0,0,0.0,0,0.0,0,0,0.149,195,0,0,0,0,0,0,no
ACCM_0060,0.6871069182389937,211,0.004692279029837876,0.14218009478672985,0.12,0.0047393364928909965,0.0,0.061611374407582936,0.0,0.0947867298578199,0.12,0.02843601895734597,0.04,0.04265402843601896,0.0,0.02843601895734597,0.0,0.02843601895734597,0.04,0.02843601895734597,0.0,0.14218009478672985,0.12,0.02843601895734597,0.04,0.02843601895734597,0.0,0.014218009478672985,0.04,0.04739336492890995,0.08,0.12322274881516587,0.16,0.04265402843601896,0.08,0.02843601895734597,0.08,0.061611374407582936,0.04,0.009478672985781993,0.0,0.014218009478672985,0.04,0.48091999999999996,0.8467999999999999,0.9988,-0.03959999999999996,0.0,0,0.0,0,0.0,0,0,0.10300000000000001,196,0,0,0,0,0,0,no
ACCM_0062,0.6663507109004739,1054,0.031008373258381912,0.11480075901328275,0.2,0.00189753320683112,0.0,0.03225806451612903,0.0,0.0635673624288425,0.04,0.03605313092979128,0.08,0.0872865275142315,0.04,0.0066413662239089176,0.08,0.0730550284629981,0.12,0.026565464895635674,0.0,0.1015180265654649,0.08,0.03320683111954459,0.12,0.031309297912713474,0.0,0.05028462998102467,0.0,0.03415559772296015,0.0,0.0730550284629981,0.08,0.05123339658444023,0.04,0.05218216318785579,0.0,0.10436432637571158,0.08,0.007590132827324478,0.04,0.018975332068311198,0.0,0.6307999999999999,0.64,0.7735999999999998,0.57,0.0,0,0.0,0,0.0,0,0,0.214,197,0,0,0,0,0,0,no
ACCM_0063,0.6794564348521183,416,0.01529613804362376,0.14182692307692307,0.04,0.0,0.0,0.04326923076923077,0.04,0.07692307692307693,0.0,0.03125,0.0,0.10096153846153846,0.04,0.02884615384615385,0.04,0.038461538461538464,0.04,0.04567307692307692,0.08,0.06971153846153846,0.08,0.009615384615384616,0.04,0.016826923076923076,0.04,0.040865384615384616,0.0,0.04567307692307692,0.08,0.0673076923076923,0.0,0.0576923076923077,0.08,0.06009615384615385,0.12,0.11057692307692307,0.28,0.004807692307692308,0.0,0.009615384615384616,0.0,0.5609599999999999,0.4516,0.8220000000000001,0.13599999999999998,0.0,0,0.0,0,0.0,0,0,0.16,198,0,0,0,0,0,0,no
ACCM_0064,0.7040427154843628,436,-0.00047502558161593983,0.20412844036697247,0.2,0.0022935779816513767,0.04,0.034403669724770644,0.0,0.0779816513761468,0.0,0.02522935779816514,0.04,0.057339449541284414,0.04,0.016055045871559634,0.04,0.020642201834862383,0.04,0.020642201834862383,0.0,0.1169724770642202,0.12,0.004587155963302753,0.0,0.013761467889908258,0.0,0.0389908256880734,0.12,0.07110091743119266,0.0,0.09403669724770644,0.04,0.06422018348623854,0.04,0.0481651376146789,0.08,0.08027522935779817,0.2,0.0022935779816513767,0.0,0.006880733944954129,0.0,0.6685999999999999,0.15600000000000006,0.7216,0.3744000000000001,0.0,0,0.0,0,0.0,0,1,0.688,199,0,0,0,0,0,0,no
ACCM_0065,0.6377952755905512,126,-0.005540934374632739,0.12698412698412698,0.08,0.015873015873015872,0.0,0.03968253968253968,0.0,0.031746031746031744,0.04,0.05555555555555555,0.08,0.06349206349206349,0.0,0.03968253968253968,0.04,0.03968253968253968,0.08,0.031746031746031744,0.0,0.06349206349206349,0.2,0.015873015873015872,0.08,0.03968253968253968,0.0,0.09523809523809523,0.04,0.05555555555555555,0.08,0.05555555555555555,0.08,0.07936507936507936,0.0,0.03968253968253968,0.04,0.07936507936507936,0.12,0.031746031746031744,0.04,0.0,0.0,0.6613199999999999,0.682,0.7803999999999999,0.5751999999999999,0.0,0,0.0,0,0.0,0,1,0.912,200,0,0,0,0,0,0,?
ACCM_0066,0.6376811594202898,91,0.0066078172195406385,0.1868131868131868,0.12,0.03296703296703297,0.04,0.07692307692307693,0.12,0.06593406593406594,0.12,0.0,0.0,0.06593406593406594,0.04,0.02197802197802198,0.0,0.04395604395604396,0.04,0.02197802197802198,0.0,0.0989010989010989,0.12,0.01098901098901099,0.04,0.04395604395604396,0.08,0.02197802197802198,0.0,0.02197802197802198,0.0,0.08791208791208792,0.04,0.02197802197802198,0.04,0.06593406593406594,0.04,0.054945054945054944,0.12,0.02197802197802198,0.04,0.03296703296703297,0.0,0.4954399999999999,0.5276,0.9216,0.04479999999999999,0.0,0,0.0,0,0.0,0,0,0.106,201,0,0,0,0,0,0,?
ACCM_0067,0.6677181913774973,316,0.019649644860518,0.1518987341772152,0.08,0.015822784810126583,0.0,0.0569620253164557,0.04,0.0379746835443038,0.12,0.022151898734177212,0.04,0.06329113924050632,0.08,0.02848101265822785,0.0,0.03481012658227848,0.08,0.04746835443037975,0.04,0.14873417721518986,0.08,0.022151898734177212,0.04,0.02531645569620253,0.04,0.03164556962025317,0.0,0.05063291139240506,0.04,0.08860759493670886,0.0,0.03164556962025317,0.08,0.04746835443037975,0.04,0.07911392405063293,0.16,0.0031645569620253164,0.0,0.012658227848101266,0.04,0.5607599999999999,0.5516,0.8556,0.11480000000000005,0.0,0,0.0,0,0.0,0,0,0.111,202,0,0,0,0,0,0,?
ACCM_0069,0.6491228070175439,113,-0.003353944780281837,0.18584070796460175,0.24,0.02654867256637168,0.04,0.04424778761061947,0.0,0.04424778761061947,0.0,0.035398230088495575,0.0,0.07079646017699115,0.04,0.017699115044247787,0.0,0.02654867256637168,0.08,0.07079646017699115,0.0,0.09734513274336284,0.24,0.017699115044247787,0.04,0.02654867256637168,0.0,0.05309734513274336,0.08,0.07964601769911504,0.08,0.035398230088495575,0.04,0.05309734513274336,0.08,0.04424778761061947,0.04,0.05309734513274336,0.0,0.0,0.0,0.017699115044247787,0.0,0.65004,0.198,0.7704000000000001,0.24160000000000004,0.0,0,0.0,0,0.0,0,1,0.75,203,0,0,0,0,0,0,?
ACCM_0070,0.6483739837398373,163,-0.009396068504466726,0.13496932515337426,0.12,0.05521472392638037,0.04,0.061349693251533735,0.0,0.018404907975460124,0.0,0.04294478527607362,0.08,0.10429447852760736,0.0,0.018404907975460124,0.08,0.012269938650306749,0.04,0.049079754601227,0.04,0.04294478527607362,0.16,0.006134969325153374,0.04,0.030674846625766868,0.0,0.049079754601227,0.04,0.049079754601227,0.04,0.049079754601227,0.0,0.10429447852760736,0.08,0.06748466257668713,0.16,0.0736196319018405,0.08,0.018404907975460124,0.0,0.012269938650306749,0.0,0.6289600000000001,0.3128,0.7752,0.28240000000000004,0.0,0,0.0,0,0.0,0,1,0.818,204,0,0,0,0,0,0,?
ACCM_0071,0.5476190476190477,111,0.006643048465899415,0.045045045045045036,0.08,0.018018018018018014,0.0,0.054054054054054064,0.04,0.045045045045045036,0.08,0.06306306306306306,0.04,0.12612612612612611,0.12,0.009009009009009007,0.0,0.036036036036036036,0.04,0.08108108108108109,0.12,0.036036036036036036,0.04,0.009009009009009007,0.04,0.036036036036036036,0.08,0.036036036036036036,0.04,0.07207207207207207,0.0,0.054054054054054064,0.0,0.045045045045045036,0.0,0.054054054054054064,0.08,0.08108108108108109,0.12,0.027027027027027032,0.04,0.07207207207207207,0.04,0.54552,1.0216,0.8692,0.057200000000000015,0.0,0,0.0,0,0.0,0,0,0.12,205,0,0,0,0,0,0,?
ACCM_0072,0.6565217391304348,229,0.005879727224633854,0.1615720524017467,0.12,0.008733624454148471,0.04,0.0480349344978166,0.08,0.039301310043668124,0.0,0.03056768558951965,0.04,0.06550218340611354,0.0,0.052401746724890834,0.08,0.04366812227074236,0.0,0.026200873362445413,0.0,0.1222707423580786,0.16,0.021834061135371174,0.04,0.013100436681222708,0.0,0.06986899563318777,0.12,0.017467248908296942,0.0,0.0611353711790393,0.04,0.07423580786026203,0.12,0.0480349344978166,0.0,0.07860262008733625,0.12,0.008733624454148471,0.0,0.008733624454148471,0.04,0.59956,0.4164,0.8048000000000001,0.28319999999999995,0.0,0,0.0,0,0.0,0,0,0.191,206,0,0,0,0,0,0,no
ACCM_0073,0.6245353159851301,537,0.008416826776560235,0.15456238361266295,0.12,0.0,0.0,0.0446927374301676,0.0,0.074487895716946,0.0,0.0335195530726257,0.12,0.0782122905027933,0.08,0.00931098696461825,0.0,0.0521415270018622,0.12,0.0335195530726257,0.0,0.08007448789571693,0.16,0.037243947858473,0.04,0.035381750465549346,0.04,0.0111731843575419,0.04,0.0633147113594041,0.0,0.06517690875232775,0.08,0.0782122905027933,0.08,0.0446927374301676,0.0,0.0931098696461825,0.08,0.0111731843575419,0.04,0.0,0.0,0.6952799999999999,0.4732,0.7275999999999999,0.5532,0.0,0,0.0,0,0.0,0,0,0.22,207,0,0,0,0,0,0,no
ACCM_0075,0.6190476190476191,76,0.00309229651637577,0.10526315789473684,0.12,0.0,0.0,0.02631578947368421,0.0,0.06578947368421052,0.16,0.03947368421052632,0.0,0.10526315789473684,0.04,0.03947368421052632,0.0,0.05263157894736842,0.0,0.05263157894736842,0.08,0.15789473684210525,0.08,0.05263157894736842,0.04,0.02631578947368421,0.04,0.10526315789473684,0.12,0.03947368421052632,0.04,0.06578947368421052,0.16,0.013157894736842105,0.04,0.02631578947368421,0.08,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.3836,0.9388,1.0672,-0.3668000000000001,0.0,0,0.0,0,0.0,0,0,0.11900000000000001,208,0,0,0,0,0,0,?
ACCM_0076,0.6438213914849429,320,0.008074843429996648,0.1,0.04,0.00625,0.0,0.053125,0.04,0.059375,0.12,0.034375,0.04,0.065625,0.08,0.0375,0.04,0.028125,0.0,0.059375,0.08,0.1125,0.12,0.034375,0.12,0.021875,0.0,0.053125,0.0,0.040625,0.04,0.1,0.16,0.046875,0.04,0.040625,0.08,0.071875,0.0,0.01875,0.0,0.015625,0.0,0.40236,0.946,1.0308,-0.16480000000000006,0.0,0,0.0,0,0.0,0,0,0.126,209,0,0,0,0,0,0,no
ACCM_0077,0.4929453262786596,377,-0.01018905468825082,0.050397877984084884,0.0,0.010610079575596816,0.0,0.0636604774535809,0.04,0.0583554376657825,0.08,0.03978779840848806,0.0,0.08488063660477453,0.0,0.026525198938992044,0.0,0.03448275862068965,0.0,0.05305039787798409,0.04,0.050397877984084884,0.0,0.03448275862068965,0.04,0.04244031830238727,0.12,0.07427055702917773,0.08,0.02917771883289125,0.04,0.09814323607427056,0.12,0.09283819628647216,0.2,0.04509283819628647,0.04,0.0636604774535809,0.12,0.010610079575596816,0.0,0.037135278514588865,0.08,0.39984000000000003,0.9972,1.0599999999999998,-0.3035999999999999,0.0,0,0.0,0,0.0,0,0,0.152,210,0,0,0,0,0,0,?
